-1,28,66,5,7,7.5,7.5,7.5,7.5,1659,334,1,26,69,6,8,8,8,8,7.5,1116,403,1
-1,25,68,4.5,8,7,8,8,7.5,1200,611,1,26,68,4.5,8,7.5,8,7.5,7.5,439,93,2
-1,25,64,6.5,8,7.5,7.5,7.5,7.5,848,551,1,27,72,6,7.5,7.5,8,8,7.5,689,198,1
-1,28,63,5.5,7.5,7.5,7.5,7.5,7.5,255,224,1,34,74,6,8.5,7.5,8,8.5,8,1001,229,1
-1,24,63,6,7.5,7.5,7.5,7.5,7.5,764,230,1,24,69,6.5,7.5,7.5,7.5,7.5,7,734,225,1
-1,25,68,5,8,7.5,7.5,7.5,7.5,617,504,1,24,70,6,8,7.5,8,7.5,7.5,1747,522,2
-1,27,70,5.5,8.5,7,8.5,8,7.5,634,228,1,26,72,7.5,7.5,7.5,7.5,7.5,7.5,692,18,2
-1,27,69,5,7.5,7.5,7.5,7.5,7.5,359,230,1,28,77,7.5,8,8,8,7.5,7.5,1062,261,1
-1,21,66,5.5,8,7.5,8,7,7.5,1595,225,1,23,71,5.5,8,7,7.5,7.5,7,424,247,2
-1,23,68,6.5,7.5,8,7.5,7.5,7.5,686,230,1,25,66,7,8.5,7.5,7,7.5,7,853,164,2
-1,23,67,5.5,7.5,7,7.5,7,7,656,408,1,23,66,6,8,7,8,7,7,991,410,2
-1,22,66,6,8.5,7.5,8.5,7.5,7.5,711,400,1,29,69,7,8,7.5,7,7.5,7.5,1016,36,1
-1,22,65,6.5,7.5,7,7.5,7,7,1633,230,1,23,69,7.5,8,7.5,8.5,7.5,7.5,1209,230,2
-1,29,64,5,8,7.5,8,8.5,7.5,1411,216,1,32,72,4.5,8,7.5,7.5,8,7.5,424,218,1
-1,26,64,4,7.5,7,8,7.5,7.5,617,306,1,25,69,5.5,8,7,8,7.5,7.5,940,431,2
-1,25,67,4.5,7.5,7,8,7,7.5,605,526,1,27,69,5.5,8,7,8,7,7.5,482,417,2
-1,26,63,5.5,7.5,7.5,8,8,8,678,228,1,24,68,6,7.5,7,8,7,7.5,371,230,2
-1,27,66,6.5,7.5,7,8,7,7,1036,230,1,27,77,5.5,8,7.5,8,7,7.5,804,206,1
-1,27,69,6,7.5,7.5,7.5,8,7.5,1524,446,1,28,70,5.5,7.5,7.5,7.5,7.5,7.5,637,209,1
-1,29,67,5.5,7.5,7.5,7.5,7,7.5,791,125,1,28,68,5.5,8,7,8,8,7.5,1449,289,1
-1,23,63,6.5,7.5,7.5,8,7,7.5,1153,472,1,24,74,6.5,7.5,7.5,7.5,8,7.5,766,230,1
-1,27,61,6,8,7,7.5,7,7.5,1215,443,1,32,66,6.5,8,7.5,8,8,7.5,808,141,1
-1,23,67,5.5,7.5,7.5,8,8,7.5,973,230,1,23,70,5.5,8,7.5,7.5,7.5,7.5,702,254,2
-1,24,66,6,8,7,8,7.5,7.5,2323,569,1,23,68,4.5,7.5,7.5,7.5,7,7.5,505,129,1
-1,27,67,6,7.5,8,7.5,7.5,7.5,1131,478,1,28,74,5.5,7.5,8,8,8.5,7.5,731,220,2
-1,24,65,6,8,7,8.5,7.5,7,990,460,1,23,73,6.5,8,7.5,8,7,7.5,869,448,1
-1,28,65,8.5,7.5,7,7.5,7.5,7.5,433,310,1,27,68,6.5,8,7.5,7.5,8.5,8,1006,219,2
-1,24,64,7,8,7.5,7.5,7.5,7.5,1024,590,1,25,68,7,8,6.5,8.5,7,7.5,719,581,2
-1,28,68,7,8,7,7.5,7.5,7,1106,496,1,29,67,5.5,8,7,8,7,7.5,1424,356,1
-1,23,66,7,7.5,8,7.5,8,7.5,1076,548,1,23,72,6.5,8,7.5,8,7.5,7.5,840,456,1
-1,23,67,7.5,7.5,7.5,8,7.5,7.5,1440,230,1,24,74,6,8,7.5,8.5,7.5,7.5,844,230,1
-1,22,60,6,7.5,7.5,8,8,7.5,1657,230,1,24,70,7.5,8,7.5,8,8,7.5,1176,224,2
-1,24,64,6.5,7.5,7.5,7.5,7.5,7.5,833,511,1,27,75,5.5,7.5,7.5,7.5,8,7.5,861,401,2
-1,27,64,5,7.5,7,7.5,8,7.5,554,415,1,25,74,4,8,7.5,7.5,8,7.5,705,350,1
-1,33,66,6,8,7.5,8,8,7.5,643,319,1,24,77,5,8,7.5,7.5,8.5,7.5,738,441,2
-1,24,62,5.5,7.5,7.5,8,7.5,7.5,1244,230,1,25,71,6,7.5,7.5,7.5,7.5,7.5,1431,440,2
-1,25,67,3,7.5,7,7.5,7,7.5,593,557,1,26,69,4.5,8,7,8,7,7,224,431,2
-1,23,63,5.5,8,7,8,8,7.5,1051,440,1,24,69,6,8.5,7.5,8,8.5,7.5,1040,437,1
-1,29,65,5.5,7.5,7.5,7.5,7.5,7.5,875,567,1,29,68,6,8,7.5,7.5,7,7.5,1132,417,1
-1,24,70,6,7.5,7.5,8,8.5,8,889,455,1,27,69,4,8.5,7.5,8,8.5,8,839,243,2
-1,24,64,5.5,7.5,7,7.5,7,7,560,593,1,24,74,5.5,7.5,7,7.5,7,7,570,405,1
-1,24,66,7,7.5,7.5,8,7,7,739,230,1,24,74,7,7,7.5,7.5,7.5,7,798,458,1
-1,24,63,6.5,8.5,7.5,9,8,7.5,1256,487,1,23,72,5.5,7,7.5,8,7,7,1163,374,1
-1,29,67,5.5,7.5,7,7.5,7.5,7.5,326,60,1,28,71,4.5,7,6.5,7.5,7.5,7.5,807,396,2
-1,23,63,5.5,7.5,7.5,7.5,7,7.5,922,489,1,24,68,6,7.5,7,8,8,7.5,1246,230,2
-1,26,60,5,8.5,7,8.5,8,7,525,339,1,27,70,4.5,7.5,7,7.5,7.5,7.5,713,534,2
-1,23,68,7.5,7.5,8,7.5,8,7.5,2622,604,1,25,68,5.5,7.5,7.5,8,7.5,7.5,1654,230,1
-1,23,63,4.5,7.5,7.5,7.5,7,7,962,402,1,26,73,6.5,8,7.5,8.5,7.5,7.5,813,227,2
-1,26,68,5,7.5,7,7.5,7.5,7.5,673,459,1,25,71,4.5,7.5,7.5,8,7.5,7.5,1585,530,2
-1,25,66,5,7.5,7,8,7,7,658,448,1,25,71,6,7.5,7,7.5,7.5,7.5,606,229,1
-1,23,69,5.5,7.5,7.5,8,7,7.5,954,447,1,23,72,6.5,8,7,8.5,7,7.5,630,230,2
-1,23,68,5.5,8,7.5,7.5,7.5,8,966,507,1,25,70,5,7.5,7,7.5,8,7.5,1055,421,1
-1,24,64,5.5,8,7,6,7,6.5,733,230,1,25,66,5,7,6.5,7.5,6.5,7,388,161,1
-1,28,63,5.5,8,7.5,8,8.5,7.5,387,230,1,35,67,6,7.5,8,8,8.5,8,1292,210,2
-1,22,67,6,8,7.5,7.5,7.5,7.5,1093,505,1,23,70,6.5,7.5,7.5,7.5,8.5,7.5,1522,230,2
-1,23,62,5.5,7.5,7.5,7.5,7.5,7,190,14,1,24,74,6.5,7.5,7.5,7.5,8,7.5,766,230,1
-1,24,63,6.5,7.5,7.5,7.5,7,7.5,1678,511,1,24,71,5.5,7.5,7.5,7.5,7,7,1434,526,1
-1,24,70,7,8,8,8,8,7.5,1241,502,1,23,71,7,8,7,8,8.5,7.5,1474,521,2
-1,25,66,5.5,7.5,7,8,7,7.5,611,142,1,25,73,4.5,7.5,7,8,7.5,7.5,807,230,1
-1,24,64,7,8.5,7.5,8.5,7.5,7.5,1502,230,1,24,72,6.5,8,8,8.5,7.5,7.5,1105,230,1
-1,26,63,6,7.5,7,7.5,7,7,737,442,1,26,72,5.5,8,7.5,8,7.5,7.5,1441,449,1
-1,26,64,6,7.5,8,7.5,8,7.5,793,502,1,29,72,7,8,7.5,7.5,8,8,218,48,1
-1,22,62,5.5,7.5,7,8,8.5,7,1411,230,1,24,71,5,7.5,7.5,7.5,8.5,7.5,753,440,2
-1,24,64,6,7.5,7.5,7.5,7.5,7.5,363,230,1,24,76,6,7.5,7.5,7.5,8,7.5,567,213,2
-1,24,65,7.5,7.5,7.5,7.5,7.5,7.5,1824,230,1,24,74,6.5,7.5,7.5,7.5,7.5,7.5,1224,225,2
-1,25,65,6.5,7.5,7.5,7.5,7.5,7.5,1221,492,1,24,71,5,8,8,8,8,7.5,900,483,1
-1,24,69,7,8,8,8,8,8,1446,481,1,24,68,5,8,7,8,7.5,6.5,592,185,1
-1,27,64,6,8,7,7.5,7.5,7.5,988,279,1,28,74,6.5,8.5,7.5,7.5,7.5,7.5,786,315,2
-1,26,67,6.5,8,7.5,8,8,7.5,1218,484,1,27,76,5.5,8.5,7.5,8.5,7.5,7.5,592,511,2
-1,26,67,6,8,7.5,8,8.5,8,809,403,1,28,70,6.5,8.5,7,8,8,7.5,548,220,2
-1,23,67,7.5,8,7.5,8,8,7.5,1637,516,1,25,70,7,8,7.5,8,7.5,7.5,484,304,2
-1,25,70,6.5,8.5,7.5,8.5,7,7.5,956,230,1,26,72,6,7.5,7.5,8.5,7.5,7.5,859,226,1
-1,26,64,6,8,7.5,8,8.5,7.5,916,230,1,24,68,6,8,7.5,8,7.5,7.5,684,217,1
-1,26,61,6.5,7.5,7.5,7.5,7.5,7.5,801,402,1,29,68,6,7.5,7.5,7.5,7,7.5,1081,482,1
-1,29,64,5,7.5,7.5,7.5,7.5,7.5,288,375,1,28,69,5.5,8,7.5,8,7,7,570,185,1
-1,23,61,6,7.5,7,7.5,7,7,1030,494,1,23,70,7.5,8,7.5,8,7.5,7.5,1041,333,1
-1,24,69,6.5,8.5,7.5,8,7,7.5,472,497,1,24,70,6,7.5,7.5,7.5,7.5,7.5,484,230,1
-1,23,65,6,8,7.5,7.5,8.5,7,1309,549,1,24,67,6.5,8,8,8,8.5,7.5,1910,208,1
-1,28,65,6.5,7.5,7.5,7.5,8.5,7.5,1209,155,1,29,70,5.5,8,8,7.5,8,7,770,103,2
-1,22,71,5.5,8,7.5,7.5,7.5,7.5,551,505,1,22,71,7,8,7,8,7.5,7,1120,230,2
-1,26,62,6,7.5,7.5,7.5,7.5,7.5,1131,402,1,25,69,6.5,7.5,7.5,7.5,7.5,7,577,86,1
-1,25,62,6.5,7.5,7.5,8,7,7,546,723,1,25,69,5,8,7.5,7.5,7.5,7.5,857,334,2
-1,24,65,6,7.5,7.5,8,7.5,7.5,2632,230,1,25,75,6,7.5,7.5,7.5,7.5,7.5,1551,230,1
-1,24,63,6.5,8.5,7.5,9,7.5,7.5,843,230,1,25,68,5.5,8,7,8,7,7,879,226,2
-1,23,63,4.5,7.5,7,8,8.5,8,687,472,1,23,68,5.5,8.5,7.5,8.5,8.5,7.5,1929,229,2
-1,26,67,6,8,7,8,7,7,200,458,1,32,72,5.5,8,7.5,7.5,7.5,7.5,1175,303,1
-1,28,66,6.5,8,7,7.5,7,7.5,873,444,1,28,69,4.5,8,7,8,7.5,7,1454,291,2
-1,25,67,5.5,7.5,7.5,7.5,7,7.5,841,464,1,26,71,6,7.5,7.5,7.5,7,7.5,767,348,1
-1,27,68,4.5,7.5,7,8,7,7,204,86,1,31,69,6,8,7.5,8,8.5,7.5,565,114,1
-1,22,64,6.5,7.5,7.5,7.5,7.5,7.5,1188,230,1,24,74,7,8,7.5,8,7.5,7.5,700,359,2
-1,24,65,7,7.5,7.5,7.5,7.5,7,1306,686,1,26,69,7.5,7.5,7.5,7.5,7.5,7,842,636,2
-1,22,65,5,7.5,7.5,7.5,7.5,7.5,920,230,1,25,75,6.5,7.5,7.5,7.5,7.5,8,514,195,1
-1,28,61,6,7.5,7.5,7.5,7.5,7.5,604,421,1,29,72,5.5,9,7.5,8.5,7,7.5,995,232,2
-1,24,68,6.5,7.5,7.5,7.5,7.5,7,930,230,1,24,73,6.5,7.5,8,7.5,7.5,7.5,614,420,2
-1,24,63,5.5,8,7,7.5,8.5,7.5,1265,215,1,29,73,5.5,7.5,7,7.5,7.5,7.5,385,229,1
-1,29,70,5,7.5,7.5,7.5,7,7.5,1336,317,1,29,71,5.5,7.5,7.5,7.5,8,7.5,884,289,2
-1,23,67,6,7.5,7.5,7.5,7.5,7.5,1294,457,1,22,67,5.5,7.5,7.5,7.5,7.5,7,617,400,2
-1,28,70,5.5,8,7.5,8,7.5,7,989,218,1,27,71,5.5,8,7.5,7.5,7.5,7.5,302,206,2
-1,23,75,6.5,8,7.5,8,7.5,6.5,1646,449,1,24,74,5.5,7.5,7.5,7.5,8.5,7.5,1053,400,2
-1,27,63,7,8,7.5,8.5,8,7.5,967,496,1,27,70,5.5,8.5,7,8.5,8.5,8,1064,501,1
-1,25,68,7.5,7.5,7.5,7.5,7.5,7.5,1510,425,1,27,76,6.5,7.5,7.5,7.5,7.5,7.5,1326,230,2
-1,28,64,5.5,8,7.5,8,7.5,7,598,440,1,29,72,5,8,7.5,8,7.5,7.5,565,168,2
-1,25,62,4.5,8,7,8,7.5,7.5,598,452,1,26,68,5.5,7.5,7,7.5,7.5,7.5,554,114,2
-1,23,66,5,8,7,8,7.5,7.5,878,530,1,26,72,6.5,8,8,8,7.5,7.5,692,124,2
-1,26,69,5,8.5,7.5,8,8,7.5,885,440,1,28,73,5,8,7.5,8,7.5,7.5,973,475,1
-1,22,65,6.5,7.5,7,7.5,7.5,7.5,1216,229,1,24,73,8,8,8,8,7,7,1532,229,1
-1,26,70,5.5,7.5,7.5,7.5,7.5,7.5,806,230,1,31,71,5.5,7.5,7.5,8,7.5,7.5,516,181,2
-1,26,69,5.5,7.5,7.5,7.5,7.5,7.5,969,262,1,30,74,5,8,7.5,8,7.5,7.5,514,251,2
-1,24,65,7,7.5,7,7.5,7.5,7,569,218,1,26,73,7,7.5,7.5,7.5,8,7.5,1358,400,1
-1,29,67,6,7.5,7.5,7.5,8,8,2027,205,1,34,72,6.5,7.5,7.5,7.5,8,7.5,513,61,1
-1,26,68,5,7.5,7.5,8,7,7,641,473,1,25,70,5,7.5,7.5,7.5,7,7,904,441,2
-1,28,60,5,8,7,7.5,7.5,7.5,335,404,1,25,75,5,7.5,7.5,8,7.5,7.5,659,402,2
-1,23,68,5.5,7.5,7.5,7.5,7.5,7.5,939,230,1,22,74,6,8.5,7.5,8.5,7.5,7.5,642,200,1
-1,29,70,7,8,7.5,7.5,7,7,620,434,1,31,70,5,7.5,7.5,7.5,8,8,1008,303,1
-1,24,64,5.5,8.5,7.5,8,8,7.5,999,725,1,26,70,5.5,8,7.5,8,7.5,7.5,486,200,2
-1,26,67,6.5,7.5,7.5,7.5,7,7,2100,681,1,29,69,7.5,8,7.5,8,8,8,695,407,1
-1,24,67,5.5,7.5,7.5,7.5,7,6.5,622,509,1,25,71,6,7.5,7,7.5,7,7.5,678,481,1
-1,25,66,6,7.5,7.5,7.5,7.5,7.5,850,436,1,26,73,6.5,8,7.5,8,7.5,7.5,825,165,1
-1,28,69,7,8,7.5,8,8,7.5,1052,216,1,32,81,6,7.5,7.5,7.5,8.5,7.5,1855,203,1
-1,27,64,5.5,7.5,8,7.5,8,8,841,230,1,32,73,5.5,8.5,7.5,8.5,8.5,7.5,970,198,2
-1,22,67,7.5,8,8,8,8,7.5,1212,230,1,28,68,5.5,8,7,8,7.5,7.5,920,211,1
-1,23,75,7,7.5,8,7.5,7,6.5,925,422,1,24,67,5.5,7.5,7.5,8,8,7.5,1750,432,2
-1,23,68,6,8,8,8,8,7.5,408,415,1,26,76,6.5,8,7.5,8,8,7.5,577,412,2
-1,24,64,7.5,8.5,7.5,8.5,7.5,7.5,876,230,1,26,72,5.5,8,7.5,7.5,7.5,7.5,646,229,2
